time,package,value
1335,1.0,146.39499999998952
1338,1.0,139.14600000000792
1338,0.0,309.85199999999895
1341,1.0,147.69200000001
1341,0.0,329.70500000000175
1344,0.0,309.6499999999942
1344,1.0,145.0779999999795
1347,1.0,131.97400000001653
1347,0.0,252.80100000000675
1350,0.0,259.929999999993
1350,1.0,143.46100000001024
1353,0.0,219.21300000000338
1353,1.0,151.0909999999858
1356,0.0,172.88799999999173
1356,1.0,145.5130000000063
1359,1.0,138.9560000000056
1359,0.0,183.93300000000454
1362,1.0,140.37299999999232
1362,0.0,273.62399999999616
1365,1.0,144.12799999999697
1365,0.0,330.94100000000617
1368,0.0,348.24499999999534
1368,1.0,149.60800000000745
1371,0.0,335.09700000000885
1371,1.0,140.5130000000063
1374,1.0,141.6469999999972
1374,0.0,339.5859999999957
1377,0.0,338.06200000000536
1377,1.0,139.9210000000021
1380,0.0,361.9429999999993
1380,1.0,154.70999999999185
1383,0.0,278.13099999999395
1383,1.0,130.18700000000536
1386,1.0,141.42999999999302
1386,0.0,297.2960000000021
1389,0.0,252.19000000000233
1389,1.0,146.64199999999255
1392,1.0,143.92199999999139
1392,0.0,165.29299999999057
1395,1.0,148.387000000017
1395,0.0,192.96100000001024
1398,1.0,127.40599999998813
1398,0.0,206.77999999999884
1401,0.0,366.5540000000037
1401,1.0,148.3410000000149
1404,0.0,339.17499999998836
1404,1.0,136.7829999999958
1407,0.0,340.95500000000175
1407,1.0,135.3530000000028
1410,1.0,149.80199999999604
1410,0.0,366.8850000000093
1413,0.0,352.8649999999907
1413,1.0,142.70199999999022
1416,1.0,146.30900000000838
1416,0.0,360.56699999999546
1419,0.0,337.4890000000014
1419,1.0,140.5920000000042
1422,1.0,145.02700000000186
1422,0.0,322.81200000000536
1425,0.0,320.27999999999884
1425,1.0,146.79300000000512
1428,1.0,146.64499999998952
1428,0.0,225.18300000000454
1431,1.0,146.79300000000512
1431,0.0,180.00999999999476
1434,1.0,131.57699999999022
1434,0.0,175.91700000000128
1437,0.0,337.8610000000044
1437,1.0,143.94899999999325
1440,1.0,148.3990000000049
1440,0.0,364.5829999999987
1443,1.0,142.38000000000466
1443,0.0,359.69800000000396
1446,1.0,144.81200000000536
1446,0.0,368.8999999999942
1449,0.0,366.7430000000022
1449,1.0,145.17799999998533
1452,1.0,144.87000000002445
1452,0.0,367.34799999999814
1455,1.0,146.61699999999837
1455,0.0,358.3819999999978
1458,1.0,142.6019999999844
